Processing Stations and Zones
Station box     -122.197029    47.974800  -122.496696    47.154526
StationMid/dis  -122.346863    47.564663     58.37
Station Listing
 #   Longitude   Latitude    Seq    Name                 Code    Group GrpNm  Boards stopid1    stopid2    stopid3    stopid4    Type 1ifNew Time 01 Time 02 Time 03 Time 04 Time 05
=== =========== =========== ===== ==================== ========= ===== ====== ====== ========== ========== ========== ========== ==== ====== ======= ======= ======= ======= =======
 44 -122.331528   47.606716     1 SC 5th/Madison       SC5Mad        5             0 26682                                          1      1     0.0     0.0     0.0     0.0     0.0
 45 -122.325012   47.609531     2 SCBoren/Mad          SCBorMad      5             0 26683                                          1      1     0.0     0.0     0.0     0.0     0.0
 46 -122.320633   47.611313     3 SCBroadwayMad        SCBwyMad      5 Mad-SC      0 26684                                          1      1     0.0     0.0     0.0     0.0     0.0
  4 -122.335899   47.611923   101 WESTLAKE             CLWestlak     1 CL-CBD   5425 91121      91108                               5      0     0.0     0.0     0.0     0.0     0.0
  5 -122.336052   47.607780   102 UNIVERSITY STREET    CLUnivers     1          1978 99565      99455                               5      0     0.0     0.0     0.0     0.0     0.0
  6 -122.330612   47.601826   103 PIONEER SQUARE       CLPioneer     1          1646 99532      99501                               5      0     0.0     0.0     0.0     0.0     0.0
  7 -122.328041   47.598816   104 INTERNATIONAL DISTRI CLIntDist     1          2249 99621      99623                               3      0     0.0     0.0     0.0     0.0     0.0
  9 -122.327248   47.591110   105 ROYAL BROUGHAM       CLStadium     1           851 99260      99101                               1      0     0.0     0.0     0.0     0.0     0.0
 10 -122.327415   47.581070   106 LANDER               CLSODO        2 CL Hen    860 99256      99111                               1      0     0.0     0.0     0.0     0.0     0.0
 11 -122.311401   47.579067   107 BEACON HILL          CLBeaconH     2          1414 99240      99121                               3      0     0.0     0.0     0.0     0.0     0.0
 12 -122.297234   47.577362   108 MCCLELLAN            CLMtBaker     2          1460 55860      55949                               3      0     0.0     0.0     0.0     0.0     0.0
 13 -122.292435   47.559277   109 EDMUNDS              CLColCity     2          1314 56039      55778                               1      0     0.0     0.0     0.0     0.0     0.0
 14 -122.281593   47.537971   110 OTHELLO              CLOthello     2          1509 56159      55656                               1      0     0.0     0.0     0.0     0.0     0.0
 15 -122.279449   47.522408   111 HENDERSON            CLRnrBch      2          1156 55578      56173                               1      0     0.0     0.0     0.0     0.0     0.0
 16 -122.287979   47.464046   112 SOUTH 154TH STREET   CLTukwill     3          2219 99905      99900                               6      0     0.0     0.0     0.0     0.0     0.0
 29 -122.297195   47.445282   113 SEATAC               CLSeaTac      3 CLSeaT   4670 99903      99904                               5      0     0.0     0.0     0.0     0.0     0.0
 43 -122.337456   47.611370   200 SC 4th/Pine          SC4Pine       4             0 26681                                          1      0     0.0     0.0     0.0     0.0     0.0
 31 -122.337463   47.613243   201 WESTLAKE HUB         SLUWstHub     4          1200 1630       26680                               1      0     0.0     0.0     0.0     0.0     0.0
 32 -122.337463   47.615608   202 WESTLAKE & 7TH       SLU7th        4           200 1619       26689                               1      0     0.0     0.0     0.0     0.0     0.0
 33 -122.337852   47.618259   203 WESTLAKE & DENNY     SLUDenny      4           300 26665      26690                               1      0     0.0     0.0     0.0     0.0     0.0
 34 -122.337166   47.621552   204 TERRY & THOMAS       SLUThomas     4           300 26645      26693                               1      0     0.0     0.0     0.0     0.0     0.0
 35 -122.337166   47.623425   205 TERRY & MERCER       SLUMercer     4           200 26698      26641                               1      0     0.0     0.0     0.0     0.0     0.0
 36 -122.336540   47.625996   206 LAKE UNION PARK NB   SLULkUnPk     4           300 26702      26701                               1      0     0.0     0.0     0.0     0.0     0.0
 37 -122.332344   47.627590   207 FAIRVIEW & CAMPUS DR SLUFairvw     4 SLU       400 26705      26700                               1      0     0.0     0.0     0.0     0.0     0.0
  8 -122.329254   47.598557   301 KING STREET          SNDKingSt     6 SND-Ki   4960 S_KS                                           1      0     0.0     0.0     0.0     0.0     0.0
  3 -122.384193   47.811363   302 EDMONDS              SNDEdmond     7           240 S_ED                                           2      0     0.0     0.0     0.0     0.0     0.0
  2 -122.299248   47.948841   303 MUKILTEO             SNDMukilt     7           120 S_MU                                           2      0     0.0     0.0     0.0     0.0     0.0
  1 -122.197029   47.974800   304 EVERETT              SNDEveret     7 SNDEve    240 S_EV                                           2      0     0.0     0.0     0.0     0.0     0.0
 17 -122.240341   47.461159   305 TUKWILA              SNDTukwil     8           300 S_TK_NB    S_TK_SB                             2      0     0.0     0.0     0.0     0.0     0.0
 18 -122.233002   47.385010   306 KENT                 SNDKent       8          1040 S_KE_NB    S_KE_SB                             2      0     0.0     0.0     0.0     0.0     0.0
 19 -122.232277   47.306908   307 AUBURN               SNDAuburn     8           900 S_AU_NB    S_AU_SB                             2      0     0.0     0.0     0.0     0.0     0.0
 26 -122.244774   47.201344   308 SUMNER               SNDSumner     8           840 S_SU_NB    S_SU_SB                             1      0     0.0     0.0     0.0     0.0     0.0
 27 -122.295830   47.192772   309 PUYALLUP             SNDPuyall     8          1040 S_PU_NB    S_PU_SB                             1      0     0.0     0.0     0.0     0.0     0.0
 23 -122.427116   47.239494   310 TACOMA DOME          SNDTacDom     8           740 S_TD                                           2      0     0.0     0.0     0.0     0.0     0.0
 25 -122.485909   47.206261   311 SOUTH TACOMA         SNDSTacom     8           120 S_ST                                           2      0     0.0     0.0     0.0     0.0     0.0
 28 -122.496696   47.154526   312 LAKEWOOD             SNDLakewo     8 SNDSo     180 S_LW                                           2      0     0.0     0.0     0.0     0.0     0.0
 38 -122.427383   47.239361   401 TACOMA DOME TL STATI TLTacDome     9           800 TL_TD                                          1      0     0.0     0.0     0.0     0.0     0.0
 24 -122.433846   47.239143   402 SOUTH 25TH STREET    TLS25th       9           200 TL_25                                          1      0     0.0     0.0     0.0     0.0     0.0
 22 -122.436638   47.245174   403 UNION STATION\SOUTH  TLUnStat      9           900 TL_US                                          1      0     0.0     0.0     0.0     0.0     0.0
 21 -122.438499   47.249500   404 CONVENTION CENTER\SO TLConvCtr     9           400 TL_CC                                          1      0     0.0     0.0     0.0     0.0     0.0
 30 -122.439011   47.254021   405 COMMERCE STREET      TLCommStr     9           300 TL_CS                                          1      0     0.0     0.0     0.0     0.0     0.0
 20 -122.440025   47.256332   406 THEATER DISTRICT\SOU TLTheaDis     9 TL        500 TL_THD                                         1      0     0.0     0.0     0.0     0.0     0.0
 42 -122.337868   47.601479   501 Water Taxi Pier 50   WTPier50     10           800 1908       1907                                1      0     0.0     0.0     0.0     0.0     0.0
 39 -122.380783   47.589905   502 Water Taxi-Harbor Av WTHarbAve    10 FEHarb    800 99997      99998                               1      0     0.0     0.0     0.0     0.0     0.0
 41 -122.337486   47.601635   503 Vashon Ferry-Pier 50 VFPier50     11           350 1888       1889                                1      0     0.0     0.0     0.0     0.0     0.0
 40 -122.464203   47.508678   504 Vashon Ferry Dock    VFVashon     11 FEVash    350 99909      99908                               1      0     0.0     0.0     0.0     0.0     0.0
 Attempting to read: C:\Workspace\TNC-Demand-Model\STOPS\Inputs\TZ_District.asc
 Attempting to read: C:\Workspace\TNC-Demand-Model\STOPS\Districts\TZ_DistrictZone.shp

Summary of Pre-Existing District Data
53   061      538   -122.229978    47.969509  -122.205846    47.983212  -122.217911    47.976360     1.46    29.07 0.432342 1.000000 1.000000 1.000000  15231   6585  15231  15231  15231    0.7155
53   061      537   -122.213046    47.971018  -122.199945    47.983066  -122.206497    47.977043     1.03    29.23 1.000000 1.000000 1.000000 1.000000  16399  16399  16399  16399  16399    0.3677
53   061      671   -121.848705    47.833841  -121.521721    47.981054  -121.685211    47.907448    18.24    38.81 0.000000 0.000000 0.000000 0.489848  15564      0      0      0   7624  106.7063
53   061      634   -122.137767    47.948790  -122.091608    47.978292  -122.114685    47.963539     2.95    29.59 0.000000 0.000000 1.000000 1.000000  15944      0      0  15944  15944    3.0856
53   061      539   -122.259036    47.950817  -122.217446    47.971426  -122.238243    47.961121     2.39    27.85 0.000379 0.483828 1.000000 1.000000  10543      4   5101  10543  10543    1.2842
53   061      540   -122.220625    47.961618  -122.199945    47.971318  -122.210281    47.966469     1.17    28.48 0.795334 1.000000 1.000000 1.000000  15601  12408  15601  15601  15601    0.4446
53   061      628   -121.991780    47.872285  -121.888972    47.965674  -121.940376    47.918980     8.02    30.92 0.000000 0.000000 0.000000 1.000000  14688      0      0      0  14688   20.0706
53   061      629   -121.961566    47.842202  -121.813189    47.965248  -121.887375    47.903725    10.93    31.70 0.000000 0.000000 0.000000 1.000000   9948      0      0      0   9948   25.8640
53   061      550   -122.200749    47.928219  -122.168642    47.964818  -122.184692    47.946518     2.93    27.44 0.051633 0.302988 1.000000 1.000000  12918    667   3914  12918  12918    2.1581
53   061      548   -122.208045    47.939526  -122.196844    47.963918  -122.202446    47.951721     1.76    27.57 0.102024 0.710430 1.000000 1.000000  14967   1527  10633  14967  14967    0.5812
53   061      541   -122.226745    47.949418  -122.206745    47.963218  -122.216743    47.956318     1.33    27.73 0.003474 0.961465 1.000000 1.000000  18425     64  17715  18425  18425    0.7227
53   061      542   -122.231424    47.936218  -122.206745    47.959317  -122.219086    47.947769     1.96    27.13 0.000000 0.095801 1.000000 1.000000  12954      0   1241  12954  12954    1.0497
53   061      547   -122.289147    47.946017  -122.258547    47.958474  -122.273849    47.952244     1.66    26.99 0.324385 1.000000 1.000000 1.000000  10318   3347  10318  10318  10318    0.5590
53   061      545   -122.293447    47.922309  -122.231845    47.957386  -122.262650    47.939846     3.74    26.22 0.076284 0.507301 1.000000 1.000000  15888   1212   8060  15888  15888    4.8814
53   061      546   -122.312044    47.921717  -122.278047    47.956517  -122.295044    47.939117     2.87    25.98 0.559443 1.000000 1.000000 1.000000  10918   6108  10918  10918  10918    1.8366
53   061      543   -122.246268    47.936418  -122.228645    47.951817  -122.237457    47.944118     1.34    26.71 0.000000 0.000000 1.000000 1.000000  14420      0      0  14420  14420    0.5563
53   061      635   -122.158702    47.911396  -122.074394    47.951384  -122.116547    47.931389     4.78    27.50 0.000000 0.000000 0.986374 1.000000  11449      0      0  11293  11449    5.4892
53   061      549   -122.212544    47.918841  -122.195843    47.942118  -122.204193    47.930481     1.78    26.13 0.000000 0.000000 1.000000 1.000000  12691      0      0  12691  12691    0.7015
53   035      895   -122.620316    47.769187  -122.535429    47.940772  -122.577873    47.854980    12.49    22.75 0.000000 0.000000 0.000000 1.000000   9184      0      0      0   9184   19.0761
53   061      632   -122.108795    47.901969  -122.073387    47.936927  -122.091087    47.919449     2.92    27.24 0.000000 0.000000 0.412130 1.000000  14806      0      0   6102  14806    2.6068
53   061      544   -122.240638    47.920073  -122.207243    47.936418  -122.223938    47.928246     1.91    25.76 0.000000 0.000000 1.000000 1.000000  13927      0      0  13927  13927    1.0809
53   061      631   -122.084815    47.880942  -121.980030    47.935371  -122.032425    47.908157     6.14    27.87 0.000000 0.000000 0.000000 1.000000  16102      0      0      0  16102   13.0681
53   061      551   -122.211443    47.907178  -122.176431    47.928518  -122.193939    47.917847     2.19    25.42 0.000000 0.000000 1.000000 1.000000  16650      0      0  16650  16650    1.7693
53   061      616   -122.189243    47.829125  -122.014118    47.928418  -122.101677    47.878773    10.63    24.51 0.000000 0.000000 0.224965 1.000000   8468      0      0   1905   8468   20.9741
53   061      563   -122.300124    47.871918  -122.258443    47.924217  -122.279282    47.898067     4.10    23.25 0.000000 0.041580 1.000000 1.000000  11087      0    461  11087  11087    3.4397
53   061      567   -122.327656    47.894673  -122.293145    47.923563  -122.310402    47.909119     2.56    23.86 0.000000 0.041065 1.000000 1.000000  13856      0    569  13856  13856    1.9653
53   061      564   -122.271645    47.907318  -122.240638    47.923147  -122.256142    47.915234     1.80    24.59 0.000000 0.000000 1.000000 1.000000  18131      0      0  18131  18131    1.2657
53   061      565   -122.248120    47.907318  -122.227444    47.923147  -122.237785    47.915234     1.45    24.75 0.000000 0.000000 1.000000 1.000000  12126      0      0  12126  12126    0.5644
53   061      558   -122.244544    47.904218  -122.206544    47.922718  -122.225548    47.913467     2.18    24.75 0.000000 0.000000 1.000000 1.000000  12587      0      0  12587  12587    1.2586
53   035      896   -122.556463    47.746033  -122.470333    47.913952  -122.513397    47.829990    12.27    19.90 0.000000 0.000000 0.237279 1.000000   9158      0      0   2173   9158   18.8967
53   061      559   -122.251943    47.896418  -122.211626    47.909618  -122.231781    47.903019     2.08    23.98 0.000000 0.000000 1.000000 1.000000  14730      0      0  14730  14730    1.1152
53   061      554   -122.185488    47.890324  -122.157341    47.908619  -122.171417    47.899471     1.82    24.53 0.000000 0.000000 0.997036 1.000000  15180      0      0  15135  15180    1.1121
53   061      566   -122.271645    47.889318  -122.241844    47.907418  -122.256744    47.898369     1.86    23.43 0.000000 0.000000 1.000000 1.000000  11235      0      0  11235  11235    0.8622
53   061      557   -122.233342    47.878419  -122.203636    47.907318  -122.218491    47.892868     2.43    23.45 0.000000 0.000000 0.827707 1.000000   9983      0      0   8263   9983    1.2196
53   061      552   -122.207143    47.892519  -122.185441    47.907318  -122.196289    47.899918     1.43    24.20 0.000000 0.000000 1.000000 1.000000  21418      0      0  21418  21418    0.9786
53   061      625   -122.027562    47.857208  -121.932238    47.905156  -121.979897    47.881184     5.52    27.73 0.000000 0.000000 0.000000 1.000000   9770      0      0      0   9770    6.3572
53   061      569   -122.312369    47.887465  -122.285244    47.903518  -122.298805    47.895493     1.68    22.97 0.000000 0.000000 1.000000 1.000000  13900      0      0  13900  13900    0.8612
53   061      568   -122.333543    47.870718  -122.279944    47.899763  -122.306740    47.885242     3.19    22.23 0.000000 0.000000 1.000000 1.000000  11819      0      0  11819  11819    2.6188
53   061      555   -122.185441    47.877813  -122.144340    47.896819  -122.164894    47.887318     2.31    23.84 0.000000 0.000000 0.161355 1.000000  13052      0      0   2106  13052    1.4509
53   061      560   -122.258443    47.882018  -122.238943    47.896418  -122.248695    47.889217     1.34    22.88 0.000000 0.000000 1.000000 1.000000  18717      0      0  18717  18717    0.7479
53   061      561   -122.239023    47.882018  -122.215942    47.896418  -122.227486    47.889217     1.46    23.10 0.000000 0.000000 1.000000 1.000000  14162      0      0  14162  14162    0.6698
53   061      670   -121.874107    47.838358  -121.777626    47.895266  -121.825867    47.866814     5.95    31.98 0.000000 0.000000 0.000000 1.000000  11104      0      0      0  11104    8.6827
53   061      553   -122.206941    47.878019  -122.185341    47.892810  -122.196144    47.885414     1.43    23.24 0.000000 0.000000 0.310358 1.000000  21588      0      0   6700  21588    0.9815
53   061      619   -122.165825    47.834037  -122.109565    47.891219  -122.137695    47.862629     4.73    22.77 0.000000 0.000000 0.000000 1.000000   9176      0      0      0   9176    4.2044
53   061      626   -122.045019    47.842789  -121.990635    47.889503  -122.017830    47.866146     4.10    25.84 0.000000 0.000000 0.000000 1.000000  10406      0      0      0  10406    3.7646
53   061      562   -122.281843    47.859618  -122.233342    47.889318  -122.257591    47.874470     3.04    21.80 0.000000 0.000000 0.860827 1.000000  10081      0      0   8678  10081    2.0672
53   061      571   -122.303844    47.864118  -122.274543    47.882618  -122.289192    47.873367     1.86    21.50 0.000000 0.000000 1.000000 1.000000  12727      0      0  12727  12727    0.9820
53   061      556   -122.256921    47.849319  -122.206941    47.882018  -122.231934    47.865669     3.24    21.47 0.000000 0.000000 0.125240 1.000000  13047      0      0   1634  13047    3.0360
53   061      570   -122.332608    47.864118  -122.303744    47.878890  -122.318176    47.871506     1.68    21.24 0.000000 0.000000 1.000000 1.000000  16775      0      0  16775  16775    1.0182
53   061      610   -122.219041    47.855108  -122.185341    47.878419  -122.202194    47.866764     2.24    21.93 0.000000 0.000000 0.000000 1.000000  10761      0      0      0  10761    1.2035
53   061      614   -122.187146    47.834319  -122.169051    47.878019  -122.178101    47.856171     3.13    21.62 0.000000 0.000000 0.000000 1.000000  20355      0      0      0  20355    2.2925
53   061      618   -122.170641    47.860529  -122.136989    47.877819  -122.153816    47.869175     1.96    22.87 0.000000 0.000000 0.000000 1.000000  17824      0      0      0  17824    1.4763
53   061      622   -122.125616    47.833434  -122.087560    47.877784  -122.106590    47.855610     3.54    23.00 0.000000 0.000000 0.000000 1.000000  12188      0      0      0  12188    2.9299
53   061      611   -122.218515    47.844219  -122.185640    47.868319  -122.202080    47.856270     2.26    21.24 0.000000 0.000000 0.000000 1.000000  13098      0      0      0  13098    1.4777
53   061      593   -122.293343    47.849599  -122.246244    47.865471  -122.269791    47.857536     2.44    20.55 0.000000 0.000000 0.409747 1.000000  14548      0      0   5961  14548    1.5485
53   061      627   -122.046452    47.822128  -121.954974    47.865463  -122.000710    47.843796     5.19    25.12 0.000000 0.000000 0.000000 1.000000   7336      0      0      0   7336    4.1429
53   061      572   -122.333148    47.850118  -122.303743    47.864501  -122.318443    47.857311     1.69    20.26 0.000000 0.000000 1.000000 1.000000  15114      0      0  15114  15114    0.9101
53   061      573   -122.303744    47.850118  -122.281843    47.864118  -122.292793    47.857117     1.40    20.36 0.000000 0.000000 1.000000 1.000000  16015      0      0  16015  16015    0.6992
53   061      617   -122.170039    47.834064  -122.133436    47.863488  -122.151741    47.848778     2.65    21.63 0.000000 0.000000 0.000000 1.000000  15621      0      0      0  15621    2.3962
53   061      612   -122.209450    47.841919  -122.185640    47.860319  -122.197548    47.851120     1.68    20.97 0.000000 0.000000 0.000000 1.000000  12318      0      0      0  12318    0.7685
53   061      574   -122.360724    47.831118  -122.309458    47.859792  -122.335091    47.845455     3.09    19.41 0.000000 0.001823 1.000000 1.000000   8226      0     15   8226   8226    1.7224
53   035      898   -122.671808    47.744938  -122.577154    47.857477  -122.624481    47.801208     8.93    20.83 0.000000 0.000000 0.000000 1.000000  13914      0      0      0  13914   21.1463
53   061      594   -122.294742    47.831788  -122.256563    47.850918  -122.275650    47.841354     2.21    19.40 0.000000 0.000000 0.816014 1.000000  12202      0      0   9957  12202    1.2694
53   061      589   -122.324944    47.839118  -122.293343    47.850836  -122.309143    47.844978     1.67    19.45 0.000000 0.000000 1.000000 1.000000  17848      0      0  17848  17848    0.9412
53   061      604   -122.261952    47.825519  -122.220539    47.849626  -122.241249    47.837574     2.54    19.49 0.000000 0.000000 0.014194 1.000000  18529      0      0    263  18529    2.6351
53   061      606   -122.225240    47.809219  -122.182038    47.849412  -122.203636    47.829315     3.42    19.46 0.000000 0.000000 0.000000 1.000000   9896      0      0      0   9896    2.4486
53   061      591   -122.315242    47.821019  -122.292641    47.846618  -122.303940    47.833820     2.06    18.70 0.000000 0.000000 1.000000 1.000000  11289      0      0  11289  11289    0.9305
53   061      613   -122.215840    47.834419  -122.185740    47.845358  -122.200790    47.839890     1.59    20.19 0.000000 0.000000 0.000000 1.000000  17410      0      0      0  17410    0.8165
53   061      620   -122.186138    47.804620  -122.119192    47.844375  -122.152664    47.824497     4.15    20.10 0.000000 0.000000 0.000000 1.000000  12885      0      0      0  12885    4.8870
53   061      621   -122.143237    47.804610  -122.052356    47.843085  -122.097794    47.823849     4.98    21.33 0.000000 0.000000 0.000000 1.000000  12222      0      0      0  12222    6.0902
53   061      595   -122.282042    47.832019  -122.268441    47.842820  -122.275238    47.837418     0.98    19.14 0.000000 0.000000 1.000000 1.000000  13573      0      0  13573  13573    0.2840
53   061      592   -122.292842    47.820924  -122.278041    47.842818  -122.285439    47.831871     1.66    18.68 0.000000 0.000000 1.000000 1.000000  17942      0      0  17942  17942    0.8283
53   061      590   -122.330743    47.828318  -122.299642    47.839218  -122.315193    47.833767     1.63    18.65 0.000000 0.000000 1.000000 1.000000  16617      0      0  16617  16617    0.8024
53   061      575   -122.380225    47.817740  -122.335943    47.838118  -122.358086    47.827930     2.49    18.20 0.102444 0.600832 1.000000 1.000000  11782   1207   7079  11782  11782    1.5148
53   061      596   -122.282041    47.820719  -122.261952    47.836073  -122.271996    47.828396     1.41    18.55 0.000000 0.000000 1.000000 1.000000   9479      0      0   9479   9479    0.4165
53   061      597   -122.292641    47.803887  -122.251939    47.831788  -122.272293    47.817837     2.70    17.83 0.000000 0.000000 0.946951 1.000000  12856      0      0  12174  12856    2.0806
53   061      588   -122.337943    47.807013  -122.309142    47.831510  -122.323540    47.819260     2.16    17.62 0.000000 0.000000 1.000000 1.000000  12517      0      0  12517  12517    1.2585
53   061      624   -122.059238    47.775284  -121.965655    47.831123  -122.012444    47.803204     5.81    22.66 0.000000 0.000000 0.000000 1.000000  11468      0      0      0  11468    8.5449
53   061      623   -122.112325    47.775429  -122.044070    47.830644  -122.078201    47.803036     4.96    20.67 0.000000 0.000000 0.000000 1.000000  10679      0      0      0  10679    5.7386
53   061      605   -122.254140    47.794519  -122.207392    47.827919  -122.230766    47.811218     3.17    17.87 0.000000 0.000000 0.000000 1.000000  10975      0      0      0  10975    2.4425
53   061      600   -122.259139    47.791300  -122.235039    47.825519  -122.247086    47.808411     2.62    17.47 0.000000 0.000000 0.014694 1.000000  13883      0      0    204  13883    1.6320
53   061      587   -122.331941    47.799519  -122.281041    47.821819  -122.306488    47.810669     2.82    17.10 0.000000 0.000000 1.000000 1.000000   9569      0      0   9569   9569    1.5480
53   061      576   -122.367044    47.807019  -122.330242    47.821418  -122.348640    47.814217     1.98    17.24 0.074760 0.745180 1.000000 1.000000  16961   1268  12639  16961  16961    1.2808
53   061      601   -122.243039    47.791120  -122.208038    47.820319  -122.225540    47.805721     2.59    17.59 0.000000 0.000000 0.000000 1.000000   7250      0      0      0   7250    1.0562
53   061      578   -122.394955    47.790619  -122.366842    47.817818  -122.380898    47.804218     2.29    16.63 0.865461 1.000000 1.000000 1.000000  12606  10910  12606  12606  12606    1.3740
53   061      608   -122.214238    47.776220  -122.172368    47.813872  -122.193306    47.795048     3.25    17.45 0.000000 0.000000 0.000000 1.000000  14915      0      0      0  14915    3.3527
53   035      897   -122.705486    47.722917  -122.645845    47.812987  -122.675667    47.767952     6.81    20.77 0.000000 0.000000 0.000000 1.000000   8535      0      0      0   8535    6.5442
53   061      607   -122.181537    47.776020  -122.143237    47.812520  -122.162384    47.794270     3.09    18.04 0.000000 0.000000 0.000000 1.000000  15169      0      0      0  15169    3.0236
53   061      577   -122.367043    47.799519  -122.326716    47.810618  -122.346878    47.805069     2.02    16.61 0.065977 0.707700 1.000000 1.000000  17506   1155  12389  17506  17506    1.1167
53   061      598   -122.285614    47.787119  -122.252539    47.810278  -122.269073    47.798698     2.22    16.57 0.000000 0.000000 0.941090 1.000000  13631      0      0  12828  13631    1.4885
53   061      583   -122.333141    47.777519  -122.305941    47.807319  -122.319542    47.792419     2.42    15.79 0.000000 0.000000 1.000000 1.000000  11750      0      0  11750  11750    1.3580
53   061      585   -122.316140    47.789772  -122.297965    47.806619  -122.307053    47.798195     1.44    16.24 0.000000 0.000000 1.000000 1.000000  19231      0      0  19231  19231    0.8394
53   061      586   -122.298041    47.777119  -122.281174    47.806519  -122.289604    47.791821     2.18    15.92 0.000000 0.000000 1.000000 1.000000  16526      0      0  16526  16526    1.1685
53   061      609   -122.154036    47.775657  -122.076342    47.804679  -122.115189    47.790169     4.13    18.95 0.000000 0.000000 0.000000 1.000000  16212      0      0      0  16212    5.2124
53   061      579   -122.397043    47.777919  -122.377290    47.803218  -122.387169    47.790569     1.97    15.72 0.183493 0.793122 1.000000 1.000000  20355   3735  16144  20355  20355    1.4503
53   061      581   -122.367043    47.778633  -122.335642    47.799618  -122.351341    47.789127     2.06    15.51 0.000000 0.417341 1.000000 1.000000  13090      0   5463  13090  13090    1.2298
53   061      582   -122.346241    47.777619  -122.326540    47.799552  -122.336388    47.788586     1.77    15.48 0.000000 0.000000 1.000000 1.000000  10482      0      0  10482  10482    0.6458
53   061      580   -122.377442    47.777719  -122.346037    47.796988  -122.361740    47.787354     1.97    15.40 0.000000 0.411212 1.000000 1.000000  13825      0   5685  13825  13825    1.1929
53   061      584   -122.318040    47.777319  -122.297939    47.791919  -122.307991    47.784618     1.37    15.30 0.000000 0.000000 1.000000 1.000000  18344      0      0  18344  18344    0.7676
53   061      599   -122.287039    47.776819  -122.257038    47.791819  -122.272041    47.784321     1.74    15.57 0.000000 0.000000 0.869462 1.000000  20967      0      0  18230  20967    1.3454
53   061      602   -122.260738    47.776720  -122.232937    47.791419  -122.246834    47.784069     1.64    15.86 0.000000 0.000000 0.000000 1.000000  19421      0      0      0  19421    1.1316
53   061      603   -122.232938    47.776220  -122.191037    47.791319  -122.211990    47.783768     2.21    16.39 0.000000 0.000000 0.000000 1.000000  18349      0      0      0  18349    1.6552
53   033      528   -121.844353    47.469794  -121.065709    47.780328  -121.455032    47.625061    42.13    41.76 0.000000 0.000000 0.000000 0.076412  15796      0      0      0   1207  547.7942
53   033      219   -122.396440    47.761619  -122.377141    47.777981  -122.386787    47.769802     1.44    14.29 0.000000 0.000000 1.000000 1.000000  15728      0      0  15728  15728    0.7084
53   033      220   -122.377442    47.763219  -122.351082    47.777919  -122.364265    47.770569     1.59    14.25 0.000000 0.000000 1.000000 1.000000  18285      0      0  18285  18285    1.0105
53   033      221   -122.351741    47.763119  -122.329414    47.777719  -122.340576    47.770420     1.45    14.22 0.000000 0.000000 1.000000 1.000000  21756      0      0  21756  21756    1.0115
53   033      222   -122.329940    47.763019  -122.305039    47.777619  -122.317490    47.770321     1.53    14.28 0.000000 0.000000 1.000000 1.000000  17844      0      0  17844  17844    0.9252
53   033      223   -122.309339    47.760019  -122.283938    47.777419  -122.296638    47.768719     1.68    14.29 0.000000 0.000000 1.000000 1.000000  16696      0      0  16696  16696    1.0525
53   033      236   -122.290339    47.749720  -122.261737    47.777319  -122.276039    47.763519     2.32    14.13 0.000000 0.000000 0.489267 1.000000  13696      0      0   6701  13696    1.5424
53   033      520   -122.008165    47.694490  -121.864759    47.777223  -121.936462    47.735855     8.78    22.47 0.000000 0.000000 0.000000 1.000000  11421      0      0      0  11421   19.3513
53   033      522   -121.968031    47.580233  -121.666220    47.777223  -121.817123    47.678726    19.55    25.90 0.000000 0.000000 0.000000 0.727814   9916      0      0      0   7217   84.3772
53   033      237   -122.271038    47.753720  -122.248437    47.777019  -122.259735    47.765369     1.92    14.45 0.000000 0.000000 0.038482 1.000000  15124      0      0    582  15124    1.1361
53   033      238   -122.253138    47.747920  -122.213136    47.776919  -122.233139    47.762421     2.73    14.65 0.000000 0.000000 0.000000 1.000000  13254      0      0      0  13254    2.1934
53   033      239   -122.223436    47.747620  -122.203236    47.776620  -122.213333    47.762119     2.21    14.99 0.000000 0.000000 0.000000 1.000000  15192      0      0      0  15192    1.2696
53   033      240   -122.207037    47.753120  -122.184238    47.776420  -122.195641    47.764771     1.93    15.51 0.000000 0.000000 0.000000 1.000000  16429      0      0      0  16429    1.2450
53   033      241   -122.191037    47.754320  -122.154536    47.776320  -122.172783    47.765320     2.28    16.06 0.000000 0.000000 0.000000 1.000000  15936      0      0      0  15936    1.8254
53   033      507   -122.168636    47.736129  -122.129809    47.776120  -122.149223    47.756126     3.30    16.11 0.000000 0.000000 0.000000 1.000000  12199      0      0      0  12199    2.7029
53   033      508   -122.152735    47.735909  -122.100924    47.775794  -122.126831    47.755852     3.66    16.71 0.000000 0.000000 0.000000 1.000000  12506      0      0      0  12506    3.6878
53   033      509   -122.107258    47.752747  -122.062259    47.775765  -122.084755    47.764256     2.63    18.41 0.000000 0.000000 0.000000 1.000000  15528      0      0      0  15528    2.2944
53   033      494   -122.075061    47.743668  -122.000154    47.775734  -122.037605    47.759701     4.12    19.72 0.000000 0.000000 0.000000 1.000000  13336      0      0      0  13336    4.5703
53   035      904   -122.631147    47.686189  -122.548123    47.774169  -122.589638    47.730179     7.20    16.08 0.000000 0.000000 0.000000 1.000000  11720      0      0      0  11720   12.2277
53   035      899   -122.764317    47.676935  -122.691686    47.772094  -122.728004    47.724514     7.39    20.90 0.000000 0.000000 0.000000 1.000000  12170      0      0      0  12170   12.0163
