stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,geo_node_id,stop_code
384s0108,"Ridgeland Ave & Commons Dr",,41.7112266,-87.7797188,,12976,12976
384s0110,"Ridgeland Ave & Southwest Hwy",,41.7098945,-87.7796871,,12977,12977
384s0558,"Southwest Hwy & 103rd St",,41.705042,-87.7867766,,13067,13067
384s0565,"Southwest Hwy & Oak Park Ave",,41.7030099,-87.7898598,,13069,13069
384s0570,"Southwest Hwy & Highland Ave",,41.701439,-87.7922601,,13070,13070
384s0580,"Southwest Hwy & Worth Ave",,41.7005146,-87.7936785,,13072,13072
384s0585,"Southwest Hwy & Depot St",,41.6995635,-87.7953453,,13073,13073
385n0005,"Rivercrest Center (4971 W Cal Sag Rd)",,41.6541794,-87.7432375,,13077,13077
385n0010,"Rivercrest Center (4841 W Cal Sag Rd)",,41.6530296,-87.7411141,,13078,13078
385n0023,"135th St & S Cicero Ave",,41.6471126,-87.7371068,,32925,32925
385n0024,"135th St & Kilpatrick Ave/Town Center Dr",,41.6471871,-87.7353821,,33301,33301
385n0030,"135th St & Kildare Ave",,41.6473373,-87.7261421,,13081,13081
385n0055,"135th St & Komenski Ave",,41.6474168,-87.7195186,,13086,13086
385n0065,"127th St & Artesian Ave",,41.6628093,-87.6813688,,13089,13089
385n0075,"127th St & Maple Ave",,41.6626988,-87.685485,,13091,13091
385n0085,"127th St & Highland Ave",,41.6626426,-87.6873701,,13093,13093
385n0095,"127th St & California Ave",,41.6626135,-87.6894728,,13095,13095
385n0105,"127th St & Francisco Ave",,41.6625556,-87.6921778,,13097,13097
385n0110,"127th St & Sacramento Watt Ave",,41.6625476,-87.6946483,,13098,13098
385n0125,"127th St & Wireton Rd",,41.6624221,-87.702079,,13100,13100
385n0126,"Homan Ave & 127th St",,41.6618761,-87.7046383,,32350,32350
385n0130,"127th St & Homan Ave",,41.6623939,-87.704427,,13101,13101
385n0135,"127th St & Ridgeway Ave",,41.66228,-87.7125601,,13102,13102
385n0145,"127th St & Springfield Ave",,41.6622393,-87.7160969,,13104,13104
385n0150,"127th St & Pulaski Rd",,41.6621723,-87.7188683,,13105,13105
385n0165,"107th St & Dartmouth Rd",,41.6963554,-87.8347083,,13107,13107
385n0175,"107th St & 86th Ave",,41.6964363,-87.8316371,,13109,13109
385n0185,"107th St & 84th Ave",,41.6965411,-87.8268456,,13111,13111
385n0190,"107th St & Meadow Ln",,41.6965496,-87.8246855,,13112,13112
385n0200,"107th St & Olympia Circle",,41.6966138,-87.8223668,,13113,13113
385n0207,"107th St & Christa Ct",,41.6966558,-87.8190323,,36659,36659
385n0210,"Roberts Rd & 107th St",,41.6970671,-87.8169758,,13115,13115
385n0220,"Roberts Rd & 105th St",,41.700239,-87.8170933,,13117,13117
385n0230,"Roberts Rd & 103rd St",,41.7037626,-87.8171981,,13119,13119
385n0270,"Roberts Rd & 95th St",,41.7192188,-87.8178296,,13127,13127
385n0280,"Roberts Rd & 93rd St",,41.7220011,-87.8179563,,13129,13129
385n0285,"Roberts Rd & 92nd St",,41.7238276,-87.8180313,,13130,13130
385n0290,"Roberts Rd & 91st St",,41.7261276,-87.8180949,,13131,13131
385n0300,"Roberts Rd & 89th St",,41.729304,-87.8182325,,13133,13133
385n0310,"Roberts Rd & 87th St",,41.7328466,-87.8184668,,13135,13135
385n0320,"87th St & 78th Ave",,41.7331646,-87.8138899,,13137,13137
385n0330,"87th St & Oketo Ave",,41.7333553,-87.8035268,,13138,13138
385n0335,"87th St & Harlem Ave",,41.7334418,-87.7983365,,13139,13139
385n0350,"87th St & Sayre Ave",,41.7335158,-87.7942278,,13142,13142
385n0365,"87th St & Oak Park Ave/New Castle Ave",,41.7335891,-87.7903826,,13145,13145
385n0370,"87th St & Normandy Ave",,41.7336408,-87.7873953,,13146,13146
385n0375,"87th St & Natoma Ave",,41.7336853,-87.7848073,,13147,13147
385n0385,"87th St & Ridgeland Ave/State Rd/Narragansett Ave",,41.7338058,-87.7787143,,13149,13149
385n0400,"87th St & Melvina Ave",,41.7338671,-87.775719,,13152,13152
385n0410,"87th St & Meade Ave",,41.733906,-87.7732461,,13154,13154
385n0420,"87th St & Austin Ave",,41.7339558,-87.7707983,,13156,13156
385n0425,"87th St & Mayfield Ave",,41.733992,-87.7684808,,13157,13157
385n0435,"87th St & Menard Ave",,41.7340401,-87.7659013,,13159,13159
385n0440,"87th St & Major Ave",,41.7340864,-87.7636376,,13160,13160
385n0445,"87th St & Central Ave (@ 55th Ct)",,41.7341471,-87.7595231,,13161,13161
385n0455,"87th St & Long Ave",,41.7342023,-87.7564011,,13163,13163
385n0465,"87th St & Lockwood Ave",,41.7342435,-87.7532916,,13165,13165
